,host_id,number_of_reviews,neighbourhood_cleansed,host_acceptance_rate,host_response_rate,room_type,amenities,price,host_verifications,bathrooms_text,description,host_name,id,number,type,listing_id
8128,44056686,7,3e Arrondissement,97%,80%,Entire home/apt,17,95.0,"['email', 'phone']",1 bath,40.0,Mathieu,50415337,1.0,bath,50415337
8131,210842754,10,6e Arrondissement,100%,100%,Entire home/apt,14,142.0,"['email', 'phone']",1 bath,344.0,Gilles,50427025,1.0,bath,50427025
8132,113873456,0,7e Arrondissement,100%,100%,Private room,20,26.0,"['email', 'phone']",1 private bath,562.0,Isaline,50428470,1.0,private bath,50428470
8133,113873456,0,7e Arrondissement,100%,100%,Private room,36,23.0,"['email', 'phone']",1 shared bath,531.0,Isaline,50428849,1.0,shared bath,50428849
8134,236243348,4,6e Arrondissement,18%,100%,Entire home/apt,41,160.0,"['email', 'phone']",1 bath,555.0,Evi,50433725,1.0,bath,50433725
8137,8023022,3,9e Arrondissement,14%,100%,Entire home/apt,45,300.0,"['email', 'phone']",2 baths,1000.0,Sarah,50450842,2.0,baths,50450842
8138,407605442,9,9e Arrondissement,100%,100%,Entire home/apt,17,57.0,['phone'],1 bath,1000.0,Gabriel,50451253,1.0,bath,50451253
8139,172882083,3,9e Arrondissement,98%,91%,Entire home/apt,61,280.0,"['email', 'phone']",3 baths,1000.0,Hortense,50453323,3.0,baths,50453323
8140,4449914,11,5e Arrondissement,100%,100%,Entire home/apt,21,120.0,"['email', 'phone', 'work_email']",1.5 baths,541.0,Mohamed,50454217,1.5,baths,50454217
8141,207761522,28,4e Arrondissement,80%,100%,Entire home/apt,38,80.0,"['email', 'phone']",1.5 baths,258.0,Samira,50456839,1.5,baths,50456839
8142,79216665,1,6e Arrondissement,50%,100%,Private room,28,23.0,"['email', 'phone']",1 private bath,495.0,Abdel,50461336,1.0,private bath,50461336
8145,167897189,11,3e Arrondissement,96%,88%,Entire home/apt,44,60.0,"['email', 'phone', 'work_email']",1 bath,729.0,Mahdi,50491046,1.0,bath,50491046
8147,179999268,1,6e Arrondissement,0%,100%,Entire home/apt,41,160.0,"['email', 'phone']",1.5 baths,475.0,Lulu,50499874,1.5,baths,50499874
8148,101826741,1,8e Arrondissement,69%,100%,Entire home/apt,39,90.0,"['email', 'phone']",1 bath,431.0,Gilles,50500453,1.0,bath,50500453
8150,361117757,0,2e Arrondissement,0%,0%,Entire home/apt,44,207.0,"['email', 'phone']",2 baths,687.0,Line,50509544,2.0,baths,50509544
8152,4159808,15,1er Arrondissement,80%,100%,Private room,36,28.0,"['email', 'phone']",1 shared bath,469.0,Katia,50510172,1.0,shared bath,50510172
8153,408094895,4,3e Arrondissement,70%,100%,Entire home/apt,52,104.0,"['email', 'phone']",1 bath,267.0,Lola,50512179,1.0,bath,50512179
8155,90414087,1,7e Arrondissement,15%,94%,Entire home/apt,8,71.0,"['email', 'phone']",1 bath,753.0,Myriam,50521567,1.0,bath,50521567
8156,407406293,19,1er Arrondissement,100%,100%,Entire home/apt,22,71.0,"['email', 'phone']",1 bath,1000.0,Francois,50530688,1.0,bath,50530688
8157,21950163,13,9e Arrondissement,93%,100%,Entire home/apt,59,360.0,"['email', 'phone']",2 baths,1000.0,Géraldine,50532823,2.0,baths,50532823
8158,226216922,33,3e Arrondissement,100%,100%,Entire home/apt,26,122.0,"['email', 'phone']",2 baths,1000.0,David,50535400,2.0,baths,50535400
8159,10758726,2,9e Arrondissement,43%,94%,Entire home/apt,25,633.0,"['email', 'phone']",4 baths,1000.0,Claire,50536141,4.0,baths,50536141
8160,408324976,54,6e Arrondissement,100%,100%,Entire home/apt,46,124.0,"['email', 'phone']",1 bath,1000.0,Anthony,50537969,1.0,bath,50537969
8161,25893627,18,7e Arrondissement,58%,100%,Entire home/apt,41,60.0,"['email', 'phone']",1 bath,1000.0,Julie,50542939,1.0,bath,50542939
8163,153244990,7,5e Arrondissement,100%,98%,Entire home/apt,16,187.0,['phone'],1.5 baths,1000.0,Carine & Daniel,50560350,1.5,baths,50560350
8164,19606312,59,8e Arrondissement,100%,91%,Entire home/apt,43,55.0,"['email', 'phone']",1 bath,871.0,Aleks,50563051,1.0,bath,50563051
8165,348048851,7,9e Arrondissement,35%,80%,Entire home/apt,39,80.0,['phone'],1 bath,1000.0,ELéonore,50567943,1.0,bath,50567943
8167,12911275,12,3e Arrondissement,94%,100%,Entire home/apt,45,230.0,"['email', 'phone']",1 bath,564.0,Florence,50577194,1.0,bath,50577194
8169,226216922,0,7e Arrondissement,100%,100%,Entire home/apt,30,31.0,"['email', 'phone']",1 bath,1000.0,David,50581039,1.0,bath,50581039
8170,132781116,1,7e Arrondissement,0%,100%,Entire home/apt,2,35.0,"['email', 'phone']",1 bath,152.0,Myriam,50583242,1.0,bath,50583242
8171,159226121,4,8e Arrondissement,44%,70%,Private room,22,49.0,"['email', 'phone']",1 bath,60.0,Adil,50584436,1.0,bath,50584436
8172,313349353,36,7e Arrondissement,92%,100%,Entire home/apt,27,55.0,"['email', 'phone']",1 bath,1000.0,Yannick,50587676,1.0,bath,50587676
8173,32889004,54,2e Arrondissement,89%,90%,Entire home/apt,35,80.0,"['email', 'phone']",1.5 baths,1000.0,Augustine,50589184,1.5,baths,50589184
8174,400486319,0,7e Arrondissement,42%,68%,Entire home/apt,27,66.0,"['email', 'phone']",1 bath,580.0,Hadidja,50595212,1.0,bath,50595212
8177,76902194,21,3e Arrondissement,85%,100%,Entire home/apt,31,139.0,"['email', 'phone']",1 bath,210.0,Richard,50608873,1.0,bath,50608873
8178,367837113,0,5e Arrondissement,90%,100%,Entire home/apt,40,220.0,"['email', 'phone']",2 baths,1000.0,Sébastien,50612101,2.0,baths,50612101
8179,408945189,15,3e Arrondissement,74%,100%,Entire home/apt,30,100.0,"['email', 'phone']",1 bath,488.0,Intissar,50616266,1.0,bath,50616266
8182,8067536,49,2e Arrondissement,99%,98%,Entire home/apt,20,194.0,"['email', 'phone']",1.5 baths,1000.0,Nicolas,50634535,1.5,baths,50634535
8183,408324976,52,6e Arrondissement,100%,100%,Entire home/apt,43,105.0,"['email', 'phone']",1 bath,1000.0,Anthony,50652998,1.0,bath,50652998
8184,102728827,24,8e Arrondissement,98%,100%,Entire home/apt,26,52.0,"['email', 'phone']",1 bath,738.0,Sabine,50666883,1.0,bath,50666883
8185,256242134,1,6e Arrondissement,100%,100%,Entire home/apt,42,59.0,"['email', 'phone']",1 bath,703.0,Louis,50669697,1.0,bath,50669697
8186,52425454,7,6e Arrondissement,86%,100%,Entire home/apt,40,100.0,"['email', 'phone']",1 bath,1000.0,Kevin,50673797,1.0,bath,50673797
8187,29705671,2,4e Arrondissement,46%,100%,Private room,20,50.0,"['email', 'phone']",1 shared bath,1000.0,Nina,50677823,1.0,shared bath,50677823
8188,409580372,12,1er Arrondissement,92%,100%,Entire home/apt,27,177.0,"['email', 'phone']",1 bath,1000.0,Eric,50683901,1.0,bath,50683901
8189,149102875,3,7e Arrondissement,43%,100%,Entire home/apt,32,80.0,"['email', 'phone']",1 bath,1000.0,Maxime,50687087,1.0,bath,50687087
8191,409609564,25,5e Arrondissement,94%,90%,Private room,13,25.0,['phone'],0 shared baths,454.0,Julien,50687502,0.0,shared baths,50687502
8192,233875347,14,4e Arrondissement,100%,100%,Entire home/apt,15,119.0,"['email', 'phone']",1 bath,288.0,Albane,50687734,1.0,bath,50687734
8196,7821545,35,7e Arrondissement,94%,100%,Entire home/apt,41,75.0,"['email', 'phone', 'work_email']",1 bath,937.0,Gaele,50700747,1.0,bath,50700747
8197,8067536,20,4e Arrondissement,99%,98%,Entire home/apt,19,81.0,"['email', 'phone']",1.5 baths,1000.0,Nicolas,50711243,1.5,baths,50711243
8198,40936514,20,2e Arrondissement,63%,90%,Private room,16,39.0,"['email', 'phone']",1 shared bath,549.0,Sihame,50713843,1.0,shared bath,50713843
8200,226216922,19,3e Arrondissement,100%,100%,Entire home/apt,31,98.0,"['email', 'phone']",1 bath,1000.0,David,50719751,1.0,bath,50719751
8202,409925892,26,5e Arrondissement,83%,100%,Entire home/apt,11,99.0,"['email', 'phone']",1.5 baths,755.0,Stéphanie,50726814,1.5,baths,50726814
8203,140885742,23,3e Arrondissement,99%,100%,Entire home/apt,47,89.0,"['email', 'phone', 'work_email']",1.5 baths,1000.0,Stop Chez M,50729034,1.5,baths,50729034
8204,5931758,16,1er Arrondissement,100%,100%,Entire home/apt,20,124.0,"['email', 'phone']",1 bath,1000.0,2beapart,50737160,1.0,bath,50737160
8205,340200261,6,5e Arrondissement,71%,90%,Entire home/apt,47,79.0,['phone'],1 bath,674.0,Alexandre,50742037,1.0,bath,50742037
8207,32662854,6,5e Arrondissement,77%,57%,Entire home/apt,48,149.0,"['email', 'phone']",1 bath,993.0,Pierre-Axel,50780786,1.0,bath,50780786
8209,232734651,5,3e Arrondissement,56%,100%,Entire home/apt,22,66.0,"['email', 'phone']",1 bath,931.0,Théophile,50788204,1.0,bath,50788204
8210,371613848,76,8e Arrondissement,98%,100%,Entire home/apt,38,54.0,"['email', 'phone']",1 bath,1000.0,Maxime,50804339,1.0,bath,50804339
8211,319512702,44,2e Arrondissement,98%,97%,Entire home/apt,29,80.0,"['email', 'phone']",1 bath,1000.0,Sébastien,50806320,1.0,bath,50806320
8212,410662390,26,6e Arrondissement,98%,90%,Entire home/apt,49,143.0,['phone'],1 bath,1000.0,Nathaly,50807832,1.0,bath,50807832
8213,25027049,0,5e Arrondissement,75%,100%,Private room,6,85.0,"['email', 'phone']",1 private bath,294.0,Gérard,50816688,1.0,private bath,50816688
8214,348562856,4,5e Arrondissement,77%,100%,Entire home/apt,29,85.0,['phone'],1 bath,141.0,Valeria,50823399,1.0,bath,50823399
8215,37796177,57,3e Arrondissement,98%,100%,Entire home/apt,31,53.0,"['email', 'phone']",1 bath,1000.0,Raphaël,50836324,1.0,bath,50836324
8216,410023591,37,5e Arrondissement,100%,100%,Entire home/apt,28,154.0,"['email', 'phone']",1 bath,1000.0,Yannick,50836340,1.0,bath,50836340
8217,408504942,0,9e Arrondissement,0%,0%,Entire home/apt,37,86.0,['phone'],1 bath,594.0,Séverine,50837846,1.0,bath,50837846
8218,8067536,27,2e Arrondissement,99%,98%,Entire home/apt,21,202.0,"['email', 'phone']",2.5 baths,1000.0,Nicolas,50841925,2.5,baths,50841925
8219,361586688,5,5e Arrondissement,100%,90%,Private room,38,78.0,"['email', 'phone']",1 shared bath,210.0,Daniella,50842023,1.0,shared bath,50842023
8220,14717318,0,3e Arrondissement,100%,100%,Entire home/apt,34,70.0,"['email', 'phone']",1 bath,1000.0,Anouck,50842673,1.0,bath,50842673
8221,369826491,3,1er Arrondissement,97%,98%,Entire home/apt,42,161.0,"['email', 'phone']",1 bath,1000.0,WeHost,50842837,1.0,bath,50842837
8223,80487517,1,3e Arrondissement,24%,0%,Entire home/apt,5,90.0,"['email', 'phone']",1 bath,218.0,Laura,50848217,1.0,bath,50848217
8224,411088257,36,5e Arrondissement,79%,100%,Entire home/apt,35,110.0,"['email', 'phone']",1 bath,1000.0,Martin,50849506,1.0,bath,50849506
8225,28417286,9,4e Arrondissement,100%,100%,Entire home/apt,15,95.0,"['email', 'phone']",1 bath,955.0,Antoine,50862986,1.0,bath,50862986
8226,226216922,17,3e Arrondissement,100%,100%,Entire home/apt,24,62.0,"['email', 'phone']",1 bath,1000.0,David,50866000,1.0,bath,50866000
8227,226216922,35,9e Arrondissement,100%,100%,Entire home/apt,16,92.0,"['email', 'phone']",1 bath,1000.0,David,50872141,1.0,bath,50872141
8228,8067536,13,6e Arrondissement,99%,98%,Entire home/apt,24,114.0,"['email', 'phone']",1.5 baths,1000.0,Nicolas,50885368,1.5,baths,50885368
8229,12926303,15,2e Arrondissement,100%,100%,Entire home/apt,14,66.0,"['email', 'phone']",1 bath,951.0,Hugo,50885514,1.0,bath,50885514
8230,123758591,15,1er Arrondissement,90%,100%,Entire home/apt,46,70.0,"['email', 'phone']",1 bath,1000.0,Noémie,50889030,1.0,bath,50889030
8231,265683516,0,9e Arrondissement,0%,40%,Entire home/apt,21,70.0,"['email', 'phone']",1 bath,84.0,Mohamad,50898512,1.0,bath,50898512
8232,92478835,2,1er Arrondissement,50%,100%,Entire home/apt,30,55.0,"['email', 'phone']",1 bath,620.0,Thomas,50903989,1.0,bath,50903989
8233,411628892,15,6e Arrondissement,94%,100%,Entire home/apt,45,170.0,['phone'],1.5 baths,1000.0,Muriel,50906613,1.5,baths,50906613
8234,411634872,14,1er Arrondissement,100%,100%,Entire home/apt,15,56.0,['phone'],1 bath,1000.0,Alex,50907297,1.0,bath,50907297
8238,187935458,59,4e Arrondissement,98%,100%,Entire home/apt,36,75.0,"['email', 'phone']",1 bath,1000.0,Carole,50926810,1.0,bath,50926810
8239,136532567,28,3e Arrondissement,80%,100%,Entire home/apt,30,80.0,"['email', 'phone']",1 bath,821.0,Romane,50929042,1.0,bath,50929042
8241,14809773,0,5e Arrondissement,20%,43%,Private room,17,30.0,"['email', 'phone']",1 shared bath,196.0,Sébastien,50944749,1.0,shared bath,50944749
8242,31525054,3,3e Arrondissement,86%,100%,Private room,50,80.0,"['email', 'phone']",1 shared bath,651.0,Inès,50950375,1.0,shared bath,50950375
8244,412012052,77,4e Arrondissement,100%,100%,Entire home/apt,41,112.0,['phone'],1.5 baths,1000.0,Yoann,50953049,1.5,baths,50953049
8245,348915289,6,2e Arrondissement,100%,100%,Entire home/apt,34,366.0,"['email', 'phone']",1 bath,514.0,Beatrice,50954322,1.0,bath,50954322
8246,13332223,20,1er Arrondissement,59%,0%,Entire home/apt,36,75.0,"['email', 'phone']",1 bath,390.0,Olivia,50955881,1.0,bath,50955881
8248,59135436,29,8e Arrondissement,80%,100%,Private room,17,28.0,"['email', 'phone']",1.5 baths,645.0,Konica,50972014,1.5,baths,50972014
8249,55698638,21,2e Arrondissement,77%,100%,Entire home/apt,42,125.0,"['email', 'phone', 'work_email']",2 baths,1000.0,Simon,50986630,2.0,baths,50986630
8250,314976789,21,4e Arrondissement,91%,100%,Entire home/apt,31,132.0,"['email', 'phone']",1 bath,995.0,Anne-Maelle,50989319,1.0,bath,50989319
8251,6959442,3,3e Arrondissement,23%,40%,Private room,11,39.0,"['email', 'phone']",1.5 shared baths,1000.0,Alice,50993642,1.5,shared baths,50993642
8252,14411860,7,2e Arrondissement,64%,80%,Entire home/apt,36,115.0,"['email', 'phone']",2 baths,542.0,Margot,50996389,2.0,baths,50996389
8253,39488975,2,9e Arrondissement,90%,100%,Entire home/apt,17,48.0,"['email', 'phone']",1 bath,831.0,Christophe,51004475,1.0,bath,51004475
8255,8067536,24,2e Arrondissement,99%,98%,Entire home/apt,22,351.0,"['email', 'phone']",1.5 baths,1000.0,Nicolas,51008450,1.5,baths,51008450
8256,226216922,38,1er Arrondissement,100%,100%,Entire home/apt,27,92.0,"['email', 'phone']",1 bath,1000.0,David,51011568,1.0,bath,51011568
8257,412719687,41,3e Arrondissement,96%,100%,Entire home/apt,13,55.0,"['email', 'phone']",1 bath,530.0,Carcilia,51017013,1.0,bath,51017013
8258,13980000,1,7e Arrondissement,75%,100%,Entire home/apt,7,100.0,"['email', 'phone']",2 baths,367.0,Tom,51029160,2.0,baths,51029160
8259,9350941,15,9e Arrondissement,71%,90%,Entire home/apt,57,190.0,"['email', 'phone']",1 bath,1000.0,Nathalie,51029679,1.0,bath,51029679
8260,226216922,26,7e Arrondissement,100%,100%,Entire home/apt,33,80.0,"['email', 'phone']",1 bath,1000.0,David,51031650,1.0,bath,51031650
8261,67618573,7,1er Arrondissement,63%,80%,Entire home/apt,43,200.0,"['email', 'phone']",1.5 baths,424.0,Céline,51035211,1.5,baths,51035211
8263,134206329,5,3e Arrondissement,0%,100%,Entire home/apt,34,50.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Ludivine,51045082,1.0,bath,51045082
8264,226216922,13,9e Arrondissement,100%,100%,Entire home/apt,28,77.0,"['email', 'phone']",1 bath,1000.0,David,51053277,1.0,bath,51053277
8265,76621016,26,3e Arrondissement,81%,90%,Entire home/apt,23,62.0,"['email', 'phone']",1 bath,94.0,Romain,51055327,1.0,bath,51055327
8266,413116772,25,2e Arrondissement,100%,91%,Entire home/apt,30,80.0,"['email', 'phone']",1 bath,1000.0,Julie,51059068,1.0,bath,51059068
8267,68048804,24,6e Arrondissement,68%,90%,Entire home/apt,35,120.0,"['email', 'phone']",1 bath,318.0,Basile,51060741,1.0,bath,51060741
8269,42977299,10,7e Arrondissement,90%,100%,Entire home/apt,44,50.0,"['email', 'phone']",1 bath,639.0,Claire,51106037,1.0,bath,51106037
8270,201051226,14,4e Arrondissement,100%,100%,Entire home/apt,39,98.0,"['email', 'phone']",1 bath,1000.0,Antonin,51122649,1.0,bath,51122649
8271,36151269,12,3e Arrondissement,100%,100%,Entire home/apt,42,62.0,"['email', 'phone']",1 bath,1000.0,Camille,51137314,1.0,bath,51137314
8272,35949438,12,8e Arrondissement,70%,100%,Entire home/apt,29,150.0,"['email', 'phone']",1 bath,1000.0,Floriane,51139368,1.0,bath,51139368
8273,197122603,47,4e Arrondissement,75%,100%,Entire home/apt,39,69.0,"['email', 'phone']",1.5 baths,542.0,Rebecca,51141197,1.5,baths,51141197
8274,128081643,73,8e Arrondissement,100%,100%,Entire home/apt,31,60.0,"['email', 'phone']",1 bath,899.0,Diana,51143103,1.0,bath,51143103
8275,10327583,13,3e Arrondissement,100%,100%,Entire home/apt,55,110.0,"['email', 'phone']",1.5 baths,527.0,Thomas,51144539,1.5,baths,51144539
8276,60007587,23,4e Arrondissement,94%,100%,Entire home/apt,46,110.0,"['email', 'phone']",1 bath,559.0,Victoire,51157040,1.0,bath,51157040
8277,48750838,5,6e Arrondissement,80%,100%,Entire home/apt,36,130.0,"['email', 'phone']",1 bath,549.0,Mathilde,51158008,1.0,bath,51158008
8279,37534219,20,7e Arrondissement,75%,100%,Entire home/apt,7,40.0,"['email', 'phone']",1 bath,483.0,Eloïse,51167420,1.0,bath,51167420
8281,8067536,34,7e Arrondissement,99%,98%,Entire home/apt,20,108.0,"['email', 'phone']",1.5 baths,1000.0,Nicolas,51182504,1.5,baths,51182504
8282,233676032,41,9e Arrondissement,96%,100%,Entire home/apt,29,52.0,"['email', 'phone']",1 bath,316.0,Isabelle,51183923,1.0,bath,51183923
8284,226216922,4,3e Arrondissement,100%,100%,Entire home/apt,25,71.0,"['email', 'phone']",1 bath,1000.0,David,51186063,1.0,bath,51186063
8286,56827614,17,6e Arrondissement,88%,100%,Entire home/apt,44,60.0,"['email', 'phone']",1 bath,1000.0,Thea,51191059,1.0,bath,51191059
8287,414320400,7,7e Arrondissement,60%,100%,Entire home/apt,4,55.0,"['email', 'phone']",1 bath,264.0,Charlotte,51191101,1.0,bath,51191101
8288,9833582,12,6e Arrondissement,100%,100%,Entire home/apt,49,95.0,"['email', 'phone']",1 bath,1000.0,Anne-Gabrielle,51194546,1.0,bath,51194546
8289,75154308,29,7e Arrondissement,80%,90%,Entire home/apt,30,97.0,"['email', 'phone']",1 bath,564.0,Ophelie,51205230,1.0,bath,51205230
8290,89189962,17,2e Arrondissement,67%,90%,Private room,12,40.0,"['email', 'phone']",1 shared bath,605.0,Maïlys,51211112,1.0,shared bath,51211112
8291,88995272,1,3e Arrondissement,100%,100%,Entire home/apt,11,180.0,"['email', 'phone']",1 bath,427.0,Alexis,51211323,1.0,bath,51211323
8292,86349973,29,3e Arrondissement,86%,100%,Private room,38,50.0,"['email', 'phone']",1 shared bath,393.0,Diallo,51212668,1.0,shared bath,51212668
8293,22566711,0,7e Arrondissement,17%,80%,Entire home/apt,18,50.0,"['email', 'phone']",1 bath,1000.0,Jeanne,51222638,1.0,bath,51222638
8295,310677150,51,1er Arrondissement,98%,93%,Entire home/apt,28,200.0,"['email', 'phone']",1.5 baths,955.0,Majord'Home,51238477,1.5,baths,51238477
8296,52764609,45,1er Arrondissement,100%,100%,Entire home/apt,38,115.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Manon,51239036,1.0,bath,51239036
8297,52764609,59,1er Arrondissement,100%,100%,Entire home/apt,41,122.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Manon,51239358,1.0,bath,51239358
8298,414922025,14,5e Arrondissement,88%,100%,Private room,50,30.0,['phone'],1 shared bath,1000.0,Emilie,51248217,1.0,shared bath,51248217
8300,68810481,32,7e Arrondissement,76%,40%,Private room,20,39.0,"['email', 'phone']",1 shared bath,629.0,Sharlette,51271697,1.0,shared bath,51271697
8302,8007020,11,7e Arrondissement,44%,100%,Entire home/apt,26,80.0,"['email', 'phone']",1 bath,567.0,Camille,51273738,1.0,bath,51273738
8303,43433683,74,4e Arrondissement,99%,100%,Entire home/apt,32,99.0,['phone'],1 bath,1000.0,Damien,51276664,1.0,bath,51276664
8304,415237992,3,5e Arrondissement,88%,100%,Entire home/apt,42,44.0,['phone'],1 bath,1000.0,Marite,51279066,1.0,bath,51279066
8305,415307190,71,3e Arrondissement,100%,100%,Entire home/apt,34,63.0,"['email', 'phone']",1 bath,701.0,Amirouche,51286153,1.0,bath,51286153
8306,193665680,34,9e Arrondissement,98%,100%,Entire home/apt,41,250.0,"['email', 'phone']",1 bath,688.0,Véronique,51319247,1.0,bath,51319247
8307,144947403,2,4e Arrondissement,0%,60%,Private room,11,40.0,"['email', 'phone']",1 shared bath,493.0,Duncaen,51320823,1.0,shared bath,51320823
8308,24526335,59,5e Arrondissement,100%,100%,Entire home/apt,39,84.0,"['email', 'phone']",1.5 baths,1000.0,Solenn,51331472,1.5,baths,51331472
8309,295085408,9,7e Arrondissement,100%,100%,Entire home/apt,37,50.0,"['email', 'phone']",1 bath,40.0,Clemence,51338921,1.0,bath,51338921
8310,169499449,14,2e Arrondissement,99%,99%,Entire home/apt,17,59.0,"['email', 'phone']",1 bath,1000.0,Welkeys,51341355,1.0,bath,51341355
8311,61808428,6,1er Arrondissement,57%,100%,Private room,42,50.0,"['email', 'phone']",1 shared 1 half-bath,502.0,Laura,51344363,1.0,shared 1 half-bath,51344363
8312,3799511,15,1er Arrondissement,96%,100%,Entire home/apt,12,116.0,"['email', 'phone']",1 bath,471.0,Jerome,51355883,1.0,bath,51355883
